Opponent,Home,Type,Opp_Score,WSU_Score,Diff_Score,Poss,Drive_Number,Spot,Down,Distance,Yards,Carrier,Passer,Completion,TD,FirstDown,INT
California,1,Pass,54,59,5,California,161,49,1,10,0,"Bryce Treggs","Jared Goff",0,0,0,0
California,1,Pass,60,59,-1,California,161,49,2,10,51,"Trevor Davis","Jared Goff",1,1,0,0
California,1,Kickoff,60,59,-1,"Washington State",162,,,,35,,,,0,0,
California,1,Pass,60,59,-1,"Washington State",162,70,1,10,0,"Vince Mayle","Connor Halliday",0,0,0,0
California,1,Pass,60,59,-1,"Washington State",162,70,2,10,21,"Vince Mayle","Connor Halliday",1,0,1,0
California,1,Pass,60,59,-1,"Washington State",162,49,1,10,0,"Isiah Myers","Connor Halliday",0,0,0,0
California,1,Pass,60,59,-1,"Washington State",162,49,2,10,8,"Isiah Myers","Connor Halliday",1,0,0,0
California,1,Run,60,59,-1,"Washington State",162,41,3,2,1,"Jamal Morrow",,,0,0,
California,1,Pass,60,59,-1,"Washington State",162,40,4,1,5,"River Cracraft","Connor Halliday",1,0,1,0
California,1,Pass,60,59,-1,"Washington State",162,35,1,10,0,"Calvin Green","Connor Halliday",0,0,0,0
California,1,Pass,60,59,-1,"Washington State",162,35,2,10,14,"Calvin Green","Connor Halliday",1,0,1,0
California,1,Pass,60,59,-1,"Washington State",162,21,1,10,17,"Vince Mayle","Connor Halliday",1,0,1,0
California,1,Run,60,59,-1,"Washington State",162,4,1,4,3,"Gerard Wicks",,,0,0,
California,1,Run,60,59,-1,"Washington State",162,1,2,1,-1,"Gerard Wicks",,,0,0,
California,1,"Field Goal",60,59,-1,"Washington State",162,2,3,2,0,,,,0,0,
California,1,Run,60,59,-1,California,163,20,1,10,-5,TEAM,,,0,0,
Stanford,0,Kickoff,0,0,0,Stanford,164,,,,30,,,,0,0,
Stanford,0,Run,0,0,0,Stanford,164,21,1,25,21,"Barry Sanders",,,0,0,
Stanford,0,Pass,0,0,0,Stanford,164,42,2,4,22,"Ty Montgomery","Kevin Hogan",1,0,1,0
Stanford,0,Run,0,0,0,Stanford,164,64,1,10,29,"Barry Sanders",,,0,1,
Stanford,0,Run,0,0,0,Stanford,164,93,1,7,2,"Barry Sanders",,,0,0,
Stanford,0,Pass,0,0,0,Stanford,164,95,2,5,0,"Devon Cajuste","Kevin Hogan",0,0,0,0
Stanford,0,Pass,0,0,0,Stanford,164,95,3,5,0,"Devon Cajuste","Kevin Hogan",0,0,0,0
Stanford,0,"Field Goal",3,0,-3,Stanford,164,95,4,5,0,,,,0,0,
Stanford,0,Kickoff,3,0,-3,"Washington State",165,,,,65,,,,0,0,
Stanford,0,Pass,3,0,-3,"Washington State",165,75,1,10,11,"Isiah Myers","Connor Halliday",1,0,1,0
Stanford,0,Pass,3,0,-3,"Washington State",165,64,1,10,1,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Pass,3,0,-3,"Washington State",165,63,2,9,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Pass,3,0,-3,"Washington State",165,63,3,9,0,"Isiah Myers","Connor Halliday",0,0,0,0
Stanford,0,Punt,3,0,-3,"Washington State",165,63,4,9,2,,,,0,0,
Stanford,0,Run,3,0,-3,Stanford,166,31,1,10,6,"Remound Wright",,,0,0,
Stanford,0,Run,3,0,-3,Stanford,166,37,2,4,24,"Christian McCaffrey",,,0,1,
Stanford,0,Pass,10,0,-10,Stanford,166,61,1,10,39,"Eric Cotton","Kevin Hogan",1,1,0,0
Stanford,0,Kickoff,10,0,-10,"Washington State",167,,,,65,,,,0,0,
Stanford,0,Pass,10,0,-10,"Washington State",167,75,1,10,6,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Pass,10,0,-10,"Washington State",167,69,2,4,2,"Isiah Myers","Connor Halliday",1,0,0,0
Stanford,0,Pass,10,0,-10,"Washington State",167,67,3,2,1,"Isiah Myers","Connor Halliday",1,0,0,0
Stanford,0,Pass,10,0,-10,"Washington State",167,66,4,1,3,"Robert Lewis","Connor Halliday",1,0,1,0
Stanford,0,Pass,10,0,-10,"Washington State",167,63,1,10,0,"Calvin Green","Connor Halliday",1,0,0,0
Stanford,0,Pass,10,0,-10,"Washington State",167,63,2,10,0,"Tyler Baker","Connor Halliday",0,0,0,0
Stanford,0,Pass,10,0,-10,"Washington State",167,63,3,10,9,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Pass,10,0,-10,"Washington State",167,54,4,1,2,"Jamal Morrow","Connor Halliday",1,0,1,0
Stanford,0,Pass,10,0,-10,"Washington State",167,52,1,10,41,"Vince Mayle","Connor Halliday",1,0,1,0
Stanford,0,Pass,10,0,-10,"Washington State",167,11,1,10,7,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Pass,10,7,-3,"Washington State",167,9,2,8,9,"Vince Mayle","Connor Halliday",1,1,0,0
Stanford,0,Kickoff,10,7,-3,Stanford,168,,,,15,,,,0,0,
Stanford,0,Pass,10,7,-3,Stanford,168,27,1,10,15,"Christian McCaffrey","Kevin Hogan",1,0,1,0
Stanford,0,Run,10,7,-3,Stanford,168,42,1,10,8,"Barry Sanders",,,0,0,
Stanford,0,Sacked,10,7,-3,Stanford,168,50,2,2,-8,,,,0,0,
Stanford,0,Pass,10,7,-3,Stanford,168,42,3,10,0,"Ty Montgomery","Kevin Hogan",0,0,0,0
Stanford,0,Punt,10,7,-3,Stanford,168,42,4,10,38,,,,0,0,
Stanford,0,Pass,10,7,-3,"Washington State",169,80,1,10,1,"Vince Mayle","Connor Halliday",1,0,0,0
Stanford,0,Sacked,10,7,-3,"Washington State",169,79,2,9,-12,,,,0,0,
Stanford,0,Pass,10,7,-3,"Washington State",169,91,3,21,0,"Vince Mayle","Connor Halliday",0,0,0,0
Stanford,0,Punt,10,7,-3,"Washington State",169,91,4,21,15,,,,0,0,
Stanford,0,Run,10,7,-3,Stanford,170,46,1,20,3,"Kelsey Young",,,0,0,
Stanford,0,Pass,10,7,-3,Stanford,170,49,2,17,14,"Ty Montgomery","Kevin Hogan",1,0,0,0
Stanford,0,Pass,10,7,-3,Stanford,170,63,3,3,0,"Michael Rector","Kevin Hogan",0,0,0,0
Stanford,0,Punt,10,7,-3,Stanford,170,63,4,3,34,,,,0,0,
Stanford,0,Pass,10,7,-3,"Washington State",171,97,1,10,9,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Run,10,7,-3,"Washington State",171,88,2,1,0,"Jamal Morrow",,,0,0,
Stanford,0,Pass,10,7,-3,"Washington State",171,88,3,1,0,"Robert Lewis","Connor Halliday",0,0,0,0
Stanford,0,Punt,10,7,-3,"Washington State",171,88,4,1,46,,,,0,0,
Stanford,0,Pass,10,7,-3,Stanford,172,84,1,10,13,"Austin Hooper","Kevin Hogan",1,0,1,0
Stanford,0,Run,10,7,-3,Stanford,172,97,1,3,1,"Patrick Skov",,,0,0,
Stanford,0,Sacked,10,7,-3,Stanford,172,98,2,2,-1,,,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,172,97,3,3,3,"Greg Taboada","Kevin Hogan",1,1,0,0
Stanford,0,Kickoff,17,7,-10,"Washington State",173,,,,39,,,,0,0,
Stanford,0,Pass,17,7,-10,"Washington State",173,61,1,10,6,"Gerard Wicks","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",173,55,2,4,12,"River Cracraft","Connor Halliday",1,0,1,0
Stanford,0,Pass,17,7,-10,"Washington State",173,43,1,10,0,"Isiah Myers","Connor Halliday",0,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",173,43,2,10,4,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Sacked,17,7,-10,"Washington State",173,39,3,6,-11,,,,0,0,
Stanford,0,Punt,17,7,-10,"Washington State",173,50,4,17,50,,,,0,0,
Stanford,0,Run,17,7,-10,Stanford,174,20,1,10,7,"Barry Sanders",,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,174,27,2,3,6,"Ty Montgomery","Kevin Hogan",1,0,1,0
Stanford,0,Run,17,7,-10,Stanford,174,33,1,10,4,"Christian McCaffrey",,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,174,37,2,6,0,"Devon Cajuste","Kevin Hogan",0,0,0,0
Stanford,0,Pass,17,7,-10,Stanford,174,37,3,6,0,,"Kevin Hogan",0,0,0,0
Stanford,0,Punt,17,7,-10,Stanford,174,37,4,6,12,,,,0,0,
Stanford,0,Pass,17,7,-10,"Washington State",175,61,1,10,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",175,61,2,10,5,"Jamal Morrow","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",175,56,3,5,0,"Gerard Wicks","Connor Halliday",0,0,0,0
Stanford,0,Punt,17,7,-10,"Washington State",175,56,4,5,56,,,,0,0,
Stanford,0,Run,17,7,-10,Stanford,176,30,1,10,9,"Remound Wright",,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,176,39,2,1,5,"Barry Sanders","Kevin Hogan",1,0,1,0
Stanford,0,Pass,17,7,-10,Stanford,176,44,1,10,43,"Michael Rector","Kevin Hogan",1,0,1,0
Stanford,0,Pass,17,7,-10,Stanford,176,87,1,10,10,"Christian McCaffrey","Kevin Hogan",1,0,1,0
Stanford,0,Run,17,7,-10,Stanford,176,97,1,3,2,"Patrick Skov",,,0,0,
Stanford,0,Pass,17,7,-10,"Washington State",177,98,1,10,7,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",177,91,2,3,13,"River Cracraft","Connor Halliday",1,0,1,0
Stanford,0,Pass,17,7,-10,"Washington State",177,78,1,10,6,"Tyler Baker","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",177,72,2,4,1,"Jamal Morrow","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",177,71,3,3,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Punt,17,7,-10,"Washington State",177,71,4,3,27,,,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,178,44,1,10,22,"Michael Rector","Kevin Hogan",1,0,1,0
Stanford,0,Run,17,7,-10,Stanford,178,66,1,10,0,"Kevin Hogan",,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,178,66,2,10,18,"Ty Montgomery","Kevin Hogan",1,0,1,0
Stanford,0,Pass,17,7,-10,Stanford,178,84,1,10,0,"Ty Montgomery","Kevin Hogan",0,0,0,0
Stanford,0,Pass,17,7,-10,Stanford,178,64,2,30,3,"Kelsey Young","Kevin Hogan",1,0,0,0
Stanford,0,Pass,17,7,-10,Stanford,178,67,3,27,13,"Devon Cajuste","Kevin Hogan",1,0,0,0
Stanford,0,"Field Goal",17,7,-10,Stanford,178,80,4,14,0,,,,0,0,
Stanford,0,Kickoff,17,7,-10,"Washington State",179,,,,65,,,,0,0,
Stanford,0,Pass,17,7,-10,"Washington State",179,75,1,10,4,"Robert Lewis","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",179,71,2,6,0,,"Connor Halliday",0,0,0,1
Stanford,0,Pass,17,7,-10,Stanford,180,66,1,10,0,"Christian McCaffrey","Kevin Hogan",0,0,0,0
Stanford,0,Run,17,7,-10,Stanford,180,66,2,10,-1,"Remound Wright",,,0,0,
Stanford,0,Pass,17,7,-10,Stanford,180,60,3,16,10,"Ty Montgomery","Kevin Hogan",1,0,0,0
Stanford,0,Pass,17,7,-10,Stanford,180,70,4,6,0,"Michael Rector","Kevin Hogan",0,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,70,1,10,4,"Vince Mayle","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,66,2,6,2,"Jamal Morrow","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,64,3,4,13,"Isiah Myers","Connor Halliday",1,0,1,0
Stanford,0,Pass,17,7,-10,"Washington State",181,51,1,10,8,"Jamal Morrow","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,43,2,2,0,"Calvin Green","Connor Halliday",0,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,43,3,2,0,"Vince Mayle","Connor Halliday",0,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,43,4,2,13,"Vince Mayle","Connor Halliday",1,0,1,0
Stanford,0,Run,17,7,-10,"Washington State",181,25,1,5,-1,"Theron West",,,0,0,
Stanford,0,Pass,17,7,-10,"Washington State",181,26,2,6,4,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Pass,17,7,-10,"Washington State",181,22,3,2,5,"Theron West","Connor Halliday",1,0,1,0
Stanford,0,Pass,17,7,-10,"Washington State",181,17,1,10,0,"Vince Mayle","Connor Halliday",0,0,0,0
Stanford,0,Sacked,17,7,-10,"Washington State",181,17,2,10,-20,,,,0,0,
Stanford,0,Pass,17,7,-10,"Washington State",181,37,2,30,9,"Isiah Myers","Connor Halliday",1,0,0,0
Stanford,0,"Field Goal",17,10,-7,"Washington State",181,28,3,21,0,,,,0,0,
Stanford,0,Kickoff,17,10,-7,Stanford,182,,,,26,,,,0,0,
Stanford,0,Pass,17,10,-7,Stanford,182,44,1,10,3,"Ty Montgomery","Kevin Hogan",1,0,0,0
Stanford,0,Run,17,10,-7,Stanford,182,47,2,7,1,"Barry Sanders",,,0,0,
Stanford,0,Pass,17,10,-7,Stanford,182,48,3,6,7,"Jeff Trojan","Kevin Hogan",1,0,1,0
Stanford,0,Pass,17,10,-7,Stanford,182,55,1,10,-1,"Ty Montgomery","Kevin Hogan",1,0,0,0
Stanford,0,Run,17,10,-7,Stanford,182,54,2,11,5,"Kevin Hogan",,,0,1,
Stanford,0,Pass,17,10,-7,Stanford,182,69,1,10,3,"Remound Wright","Kevin Hogan",1,0,0,0
Stanford,0,Run,17,10,-7,Stanford,182,72,2,7,11,"Remound Wright",,,0,1,
Stanford,0,Pass,17,10,-7,Stanford,182,83,1,10,13,"Jeff Trojan","Kevin Hogan",1,0,1,0
Stanford,0,Pass,24,10,-14,Stanford,182,96,1,4,4,"Greg Taboada","Kevin Hogan",1,1,0,0
Stanford,0,Kickoff,24,10,-14,"Washington State",183,,,,65,,,,0,0,
Stanford,0,Pass,24,10,-14,"Washington State",183,75,1,10,7,"Theron West","Connor Halliday",1,0,0,0
Stanford,0,Pass,24,10,-14,"Washington State",183,68,2,3,14,"River Cracraft","Connor Halliday",1,0,1,0
Stanford,0,Pass,24,10,-14,"Washington State",183,54,1,10,4,"Isiah Myers","Connor Halliday",1,0,0,0
Stanford,0,Pass,24,10,-14,"Washington State",183,50,2,6,0,"Drew Loftus","Connor Halliday",0,0,0,0
Stanford,0,Pass,24,10,-14,"Washington State",183,50,3,6,10,"Vince Mayle","Connor Halliday",1,0,1,0
Stanford,0,Pass,24,10,-14,"Washington State",183,40,1,10,6,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Run,24,10,-14,"Washington State",183,34,2,4,5,"Jamal Morrow",,,0,1,
Stanford,0,Pass,24,10,-14,"Washington State",183,29,1,10,0,,"Connor Halliday",0,0,0,0
Stanford,0,Run,24,10,-14,"Washington State",183,29,2,10,12,"Jamal Morrow",,,0,1,
Stanford,0,Pass,24,10,-14,"Washington State",183,17,1,10,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Pass,24,10,-14,"Washington State",183,17,2,10,8,"Isiah Myers","Connor Halliday",1,0,0,0
Stanford,0,Run,24,10,-14,"Washington State",183,9,3,2,5,"Jamal Morrow",,,0,1,
Stanford,0,Pass,24,10,-14,"Washington State",183,4,1,4,0,,"Connor Halliday",0,0,0,0
Stanford,0,Pass,24,10,-14,"Washington State",183,4,2,4,1,"Jamal Morrow","Connor Halliday",1,0,0,0
Stanford,0,Pass,24,10,-14,"Washington State",183,3,3,3,0,"Isiah Myers","Connor Halliday",0,0,0,0
Stanford,0,Pass,24,17,-7,"Washington State",183,3,4,3,3,"River Cracraft","Connor Halliday",1,1,0,0
Stanford,0,Kickoff,24,17,-7,Stanford,184,,,,26,,,,0,0,
Stanford,0,Pass,24,17,-7,Stanford,184,33,1,10,0,"Austin Hooper","Kevin Hogan",0,0,0,0
Stanford,0,Run,24,17,-7,Stanford,184,33,2,10,4,"Remound Wright",,,0,0,
Stanford,0,Pass,24,17,-7,Stanford,184,37,3,6,7,"Devon Cajuste","Kevin Hogan",1,0,1,0
Stanford,0,Pass,24,17,-7,Stanford,184,44,1,10,0,"Ty Montgomery","Kevin Hogan",0,0,0,0
Stanford,0,Run,24,17,-7,Stanford,184,44,2,10,1,"Remound Wright",,,0,0,
Stanford,0,Pass,24,17,-7,Stanford,184,45,3,9,12,"Francis Owusu","Kevin Hogan",1,0,1,0
Stanford,0,Run,24,17,-7,Stanford,184,57,1,10,9,"Remound Wright",,,0,0,
Stanford,0,Run,24,17,-7,Stanford,184,80,1,10,0,"Christian McCaffrey",,,0,0,
Stanford,0,Run,24,17,-7,Stanford,184,80,2,10,3,"Remound Wright",,,0,0,
Stanford,0,Pass,24,17,-7,Stanford,184,83,3,7,0,"Devon Cajuste","Kevin Hogan",0,0,0,0
Stanford,0,"Field Goal",27,17,-10,Stanford,184,83,4,7,0,,,,0,0,
Stanford,0,Kickoff,27,17,-10,"Washington State",185,,,,13,,,,0,0,
Stanford,0,Pass,27,17,-10,"Washington State",185,88,1,21,0,,"Connor Halliday",0,0,0,0
Stanford,0,Pass,27,17,-10,"Washington State",185,88,2,21,0,,"Connor Halliday",0,0,0,0
Stanford,0,Pass,27,17,-10,"Washington State",185,88,3,21,0,,"Connor Halliday",0,0,0,0
Stanford,0,Punt,27,17,-10,"Washington State",185,88,4,21,35,,,,0,0,
Stanford,0,Run,27,17,-10,Stanford,186,53,1,10,8,"Remound Wright",,,0,0,
Stanford,0,Run,27,17,-10,Stanford,186,56,2,7,4,"Remound Wright",,,0,0,
Stanford,0,Run,27,17,-10,Stanford,186,60,3,3,0,"Barry Sanders",,,0,0,
Stanford,0,Punt,27,17,-10,Stanford,186,60,4,3,35,,,,0,0,
Stanford,0,Run,27,17,-10,"Washington State",187,95,1,10,4,"Gerard Wicks",,,0,0,
Stanford,0,Pass,27,17,-10,"Washington State",187,91,2,6,5,"River Cracraft","Connor Halliday",1,0,0,0
Stanford,0,Run,27,17,-10,"Washington State",187,86,3,1,5,"Gerard Wicks",,,0,1,
Stanford,0,Pass,27,17,-10,"Washington State",187,81,1,10,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Pass,27,17,-10,"Washington State",187,81,2,10,0,"Drew Loftus","Connor Halliday",0,0,0,0
Stanford,0,Sacked,27,17,-10,"Washington State",187,77,1,20,-13,,,,0,0,
Stanford,0,Pass,27,17,-10,"Washington State",187,90,2,33,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Pass,27,17,-10,"Washington State",187,90,3,33,0,,"Connor Halliday",0,0,0,0
Stanford,0,Punt,27,17,-10,"Washington State",187,90,4,33,34,,,,0,0,
Stanford,0,Run,27,17,-10,Stanford,188,56,1,10,6,"Remound Wright",,,0,0,
Stanford,0,Run,27,17,-10,Stanford,188,62,2,4,28,"Remound Wright",,,0,1,
Stanford,0,Run,27,17,-10,Stanford,188,90,1,10,4,"Remound Wright",,,0,0,
Stanford,0,Run,34,17,-17,Stanford,188,94,2,6,6,"Remound Wright",,,1,0,
Stanford,0,Kickoff,34,17,-17,"Washington State",189,,,,15,,,,0,0,
Stanford,0,Pass,34,17,-17,"Washington State",189,85,1,10,5,"Isiah Myers","Connor Halliday",1,0,0,0
Stanford,0,Pass,34,17,-17,"Washington State",189,80,2,5,0,"Vince Mayle","Connor Halliday",0,0,0,0
Stanford,0,Pass,34,17,-17,"Washington State",189,85,3,10,0,"River Cracraft","Connor Halliday",0,0,0,0
Stanford,0,Pass,34,17,-17,"Washington State",189,90,4,15,11,"Jamal Morrow","Connor Halliday",1,0,0,0
Stanford,0,Run,34,17,-17,Stanford,190,79,1,10,-1,TEAM,,,0,0,
Stanford,0,Run,34,17,-17,Stanford,190,78,2,11,-1,TEAM,,,0,0,
Arizona,0,Kickoff,0,0,0,"Washington State",191,,,,65,,,,0,0,
Arizona,1,Pass,0,0,0,"Washington State",191,75,1,10,0,"Vince Mayle","Connor Halliday",0,0,0,0
Arizona,0,Pass,0,0,0,"Washington State",191,75,2,10,3,"Vince Mayle","Connor Halliday",1,0,0,0
Arizona,1,Pass,0,0,0,"Washington State",191,72,3,7,0,"River Cracraft","Connor Halliday",0,0,0,0
Arizona,0,Punt,7,0,-7,"Washington State",191,72,4,7,81,,,,1,0,
Arizona,1,Kickoff,7,0,-7,"Washington State",192,,,,65,,,,0,0,
Arizona,0,Run,7,0,-7,"Washington State",192,75,1,10,16,"Jamal Morrow",,,0,1,
Arizona,1,Pass,7,0,-7,"Washington State",192,59,1,10,1,"Isiah Myers","Connor Halliday",1,0,0,0
Arizona,0,Run,7,0,-7,"Washington State",192,58,2,9,3,"Jamal Morrow",,,0,0,
Arizona,1,Pass,7,0,-7,"Washington State",192,55,3,6,0,"River Cracraft","Connor Halliday",0,0,0,0
Arizona,0,Punt,7,0,-7,"Washington State",192,55,4,6,53,,,,0,0,
Arizona,1,Pass,7,0,-7,Arizona,193,2,1,10,15,"Cayleb Jones","Anu Solomon",1,0,1,0
Arizona,0,Pass,7,0,-7,Arizona,193,17,1,10,21,,"Anu Solomon",1,0,1,0
Arizona,1,Pass,7,0,-7,Arizona,193,38,1,10,7,"Austin Hill","Anu Solomon",1,0,0,0
Arizona,0,Run,7,0,-7,Arizona,193,45,2,3,14,"Anu Solomon",,,0,1,
Arizona,1,Run,7,0,-7,Arizona,193,59,1,10,2,"Terris Jones-Grigsby",,,0,0,
Arizona,0,Pass,7,0,-7,Arizona,193,61,2,8,3,"Samajie Grant","Anu Solomon",1,0,0,0
Arizona,1,Pass,7,0,-7,Arizona,193,64,3,5,9,"Samajie Grant","Anu Solomon",1,0,1,0
Arizona,0,Pass,7,0,-7,Arizona,193,73,1,10,0,"Nate Phillips","Anu Solomon",0,0,0,0
Arizona,1,Sacked,7,0,-7,Arizona,193,73,2,10,-3,,,,0,0,
Arizona,1,Run,7,0,-7,Arizona,193,85,1,10,-2,"Nick Wilson",,,0,0,
Arizona,0,Pass,7,0,-7,Arizona,193,83,2,12,0,,"Anu Solomon",0,0,0,0
Arizona,1,Pass,7,0,-7,Arizona,193,83,3,12,3,"Nick Wilson","Anu Solomon",1,0,0,0
Arizona,0,"Field Goal",10,0,-10,Arizona,193,86,4,9,0,,,,0,0,
Arizona,1,Kickoff,10,0,-10,"Washington State",194,,,,65,,,,0,0,
Arizona,0,Run,10,0,-10,"Washington State",194,75,1,10,8,"Gerard Wicks",,,0,0,
Arizona,1,Pass,10,0,-10,"Washington State",194,67,2,2,9,"Gerard Wicks","Connor Halliday",1,0,1,0
Arizona,0,Pass,10,0,-10,"Washington State",194,58,1,10,0,"Isiah Myers","Connor Halliday",0,0,0,0
Arizona,1,Pass,10,0,-10,"Washington State",194,58,2,10,0,"River Cracraft","Connor Halliday",0,0,0,0
Arizona,0,Pass,10,0,-10,"Washington State",194,58,3,10,14,"River Cracraft","Connor Halliday",1,0,1,0
Arizona,1,Pass,10,0,-10,"Washington State",194,44,1,10,0,"Vince Mayle","Connor Halliday",0,0,0,0
Arizona,0,Sacked,10,0,-10,"Washington State",194,44,2,10,-2,,,,0,0,
Arizona,1,Pass,10,0,-10,"Washington State",194,46,3,12,0,"River Cracraft","Connor Halliday",0,0,0,0
Arizona,0,Punt,10,0,-10,"Washington State",194,46,4,12,46,,,,0,0,
Arizona,1,Pass,10,0,-10,Arizona,195,20,1,10,18,"Cayleb Jones","Anu Solomon",1,0,1,0
Arizona,0,Run,10,0,-10,Arizona,195,38,1,10,4,"Anu Solomon",,,0,0,
Arizona,1,Pass,10,0,-10,Arizona,195,42,2,6,4,"Samajie Grant","Anu Solomon",1,0,0,0
Arizona,0,Pass,10,0,-10,Arizona,195,46,3,2,4,"Nick Wilson","Anu Solomon",1,0,1,0
Arizona,1,Pass,10,0,-10,Arizona,195,50,1,10,11,"Cayleb Jones","Anu Solomon",1,0,1,0
Arizona,0,Pass,10,0,-10,Arizona,195,61,1,10,6,,"Anu Solomon",1,0,0,0
Arizona,1,Pass,10,0,-10,Arizona,195,67,2,4,30,"Austin Hill","Anu Solomon",1,0,1,0
Arizona,0,Run,10,0,-10,Arizona,195,97,1,3,1,"Nick Wilson",,,0,0,
Arizona,1,Pass,10,0,-10,Arizona,195,98,2,2,0,"Cayleb Jones","Anu Solomon",0,0,0,0
Arizona,0,Pass,17,0,-17,Arizona,195,98,3,2,2,,"Anu Solomon",1,1,0,0
Arizona,1,Kickoff,17,0,-17,"Washington State",196,,,,65,,,,0,0,
Arizona,0,Pass,17,0,-17,"Washington State",196,75,1,10,4,"Gerard Wicks","Connor Halliday",1,0,0,0
Arizona,1,Run,17,0,-17,"Washington State",196,71,2,6,3,"Gerard Wicks",,,0,0,
Arizona,0,Pass,17,0,-17,"Washington State",196,68,3,3,2,"Gerard Wicks","Connor Halliday",1,0,0,0
Arizona,1,Run,17,0,-17,"Washington State",196,66,4,1,0,"Gerard Wicks",,,0,0,
Arizona,0,Run,17,0,-17,Arizona,197,66,1,10,-6,"Terris Jones-Grigsby",,,0,0,
Arizona,1,Pass,17,0,-17,Arizona,197,60,2,16,15,,"Anu Solomon",1,0,0,0
Arizona,0,Run,17,0,-17,Arizona,197,75,3,1,4,"Anu Solomon",,,0,1,
Arizona,1,Pass,17,0,-17,Arizona,197,79,1,10,0,"Nate Phillips","Anu Solomon",0,0,0,0
Arizona,0,Pass,24,0,-24,Arizona,197,79,2,10,21,"Nate Phillips","Anu Solomon",1,1,0,0
Arizona,1,Kickoff,24,0,-24,"Washington State",198,,,,17,,,,0,0,
Arizona,0,Pass,24,0,-24,"Washington State",198,91,1,10,0,,"Connor Halliday",0,0,0,0
Arizona,1,Pass,24,0,-24,"Washington State",198,91,2,10,11,"Isiah Myers","Connor Halliday",1,0,1,0
Arizona,0,Pass,24,0,-24,"Washington State",198,80,1,10,5,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,1,Pass,24,0,-24,"Washington State",198,75,2,5,14,"Jamal Morrow","Connor Halliday",1,0,1,0
Arizona,1,Pass,24,0,-24,"Washington State",198,61,1,10,5,"Dom Williams","Connor Halliday",1,0,0,0
Arizona,0,Sacked,24,0,-24,"Washington State",198,56,2,5,-7,,,,0,0,
Arizona,1,Pass,24,0,-24,"Washington State",198,63,3,12,17,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,0,Pass,24,0,-24,"Washington State",198,46,1,10,0,,"Connor Halliday",0,0,0,0
Arizona,1,Pass,24,0,-24,"Washington State",198,46,2,10,0,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,0,Pass,24,0,-24,"Washington State",198,46,3,10,0,,"Connor Halliday",0,0,0,1
Arizona,1,Pass,24,0,-24,Arizona,199,32,1,10,3,"Jonathan Haden","Anu Solomon",1,0,0,0
Arizona,0,Run,24,0,-24,Arizona,199,35,2,7,2,"Nick Wilson",,,0,1,
Arizona,1,Run,24,0,-24,Arizona,199,52,1,10,7,"Nick Wilson",,,0,0,
Arizona,0,Run,24,0,-24,Arizona,199,59,2,3,4,"Nick Wilson",,,0,1,
Arizona,1,Pass,24,0,-24,Arizona,199,63,1,10,0,"David Richards","Anu Solomon",0,0,0,0
Arizona,0,Run,24,0,-24,Arizona,199,63,2,10,2,"Nick Wilson",,,0,0,
Arizona,1,Pass,24,0,-24,Arizona,199,65,3,8,13,"Cayleb Jones","Anu Solomon",1,0,1,0
